4.442528564624051,4.841641223645
3.339016523061835,3.548738073385046
5.108962379267893,5.99975721293432
2.3290181601565796,2.359898804032224
2.8993338196397467,3.5880921167589093
0.2322987173538238,1.0483316510929366
8.525505857546722,8.997703484974197
7.385055275870201,7.645639181062863
8.397501780056276,8.749066580078072
7.159705569460333,7.3803268538081355
7.100714056154031,7.978352592289809
4.570883087843373,4.626344965138997
1.6015747535494507,1.9196947059660596
9.567601957519638,9.982225427983055
1.3604583982102647,1.3897606474732491
7.026119620056276,7.155475812210986
1.3587811712753672,2.354331177059205
7.943385386603335,8.836244504417975
3.2712794161747736,3.4530442692645846
8.650273973431963,8.966481526265634
5.59152102544881,6.3318715846965565
4.881759695199648,4.96492792925468
7.7830987929028685,7.905228274258009
2.3699779232971596,3.2622677578781776
6.853989003128903,7.627154047488112
1.7935424727887395,2.4259726583597496
7.267981002130547,8.13659628368933
9.1411328598017,9.549541245518549
7.920094360103417,8.83768264250061
1.829054196037545,2.610174078985181
1.7556840177170163,2.391166636208208
0.7918441430339251,1.5721143666493034
9.624935099250743,10.082257679284515
3.00985042280543,3.710150175031252
8.982569856744712,9.937919957027
8.844508055122734,8.887569122689053
3.7911542456947522,3.877423409681572
4.126448640024854,4.403337100680143
5.702838443297432,6.080968120138596
2.2127689191943487,3.123350664781473
8.714360428556798,9.341423813797201
8.901251423771665,9.73851049487013
5.8392201822449605,5.923841980656868
8.331311782554486,8.430747916083133
0.7030316262724556,1.5474698954993806
2.268531547803444,2.323091234225873
9.82144461196713,10.617353666413848
5.362775978799422,6.273212144815223
9.243461235761908,9.667059383660629
5.508771270863564,5.805721820590813
2.993618261748785,3.85254646345427
7.419179357343215,8.29107914066736
4.4141396420185135,4.965360953951405
9.301120208215504,10.139582493168405
0.2678948308625184,1.1647060032285914
1.7092976080980005,2.436620625075606
8.146769003931032,8.323087045399218
1.148355088141464,1.9669291476214934
9.403364609236837,9.524146180612368
5.586117316095475,6.047956564068736
3.9680662543212075,4.29952380954029
5.162852411416878,5.585232084239848
0.03441074361160035,0.0940978669025726
1.5533301621153428,1.854653419103764
8.695036596778165,9.373451373511545
0.512412168602624,1.3951902383689352
2.6141202975942,3.1653923168259945
1.5773031558463446,1.6975311244434652
7.052628095211789,7.19778582823249
1.6211577182811598,1.9386724884298414
1.7742953402315964,2.725506180095275
2.957738653638514,3.013395124281096
6.173465793381365,6.18492644639186
8.183613285443968,8.897373939932253
4.473565380137686,4.960178357530145
3.0219337210387165,3.69462220760723
8.730475575388857,8.891592489552703
6.686698784040823,6.959601662720491
3.4440829371470905,3.9428499117050815
9.680983853193784,10.264950174829815
8.295970434618425,8.893496077799526
1.4904762343893552,2.256733573163875
4.959719699399301,5.506463538636812
3.244224386169158,3.526372974645005
3.5161835151577847,4.04279132189907
2.074731862174526,2.62258235323625
3.9491546464944793,4.15676841445235
5.049604719213965,5.67750036428895
0.36079826476148047,1.136008044854759
6.461251927939199,6.629392801111922
6.5573810729956525,7.053985618090466
6.238042237030676,6.812451030265594
7.463736214149983,7.6347136310920405
0.5722547952643076,0.6255580574976358
1.6353626864429593,2.234302968367185
3.341341752390931,3.3817756493725746
6.795376675024148,7.0267424535919165
0.9203683878921931,1.160074857571178
4.999591701015799,5.719907562926412
6.236635360574025,6.80954438010547
